Date,AirTemp,RelHum,WindSpeed,Rain,Snow,ShortWave,LongWave
2020-10-10 18:00:00,19.672753906250023,47.6519775390625,3.1591261410339304,0.0,0.0,49.656000000000006,326.66
2020-10-10 19:00:00,20.460549926757835,41.38084411621094,2.8181378604407263,0.0,0.0,0.0,326.21
2020-10-10 20:00:00,20.46961364746096,39.64256286621094,3.13164583978722,0.0,0.0,0.0,326.21
2020-10-10 21:00:00,20.071817016601585,39.51629638671875,3.2559994587414085,0.0,0.0,0.0,326.21
2020-10-10 22:00:00,19.319451904296894,42.93449401855469,2.9491799888151813,0.0,0.0,0.0,356.59
2020-10-10 23:00:00,17.934426879882835,49.10530090332031,2.8300350157106724,0.0,0.0,0.0,356.59
2020-10-11 00:00:00,16.16932067871096,56.86424255371094,3.2073075482086524,0.0,0.0,0.0,356.59
2020-10-11 01:00:00,14.52202758789065,64.25949096679689,3.80692914142194,0.0,0.0,0.0,368.07
2020-10-11 02:00:00,12.90825805664065,71.11076354980469,4.2215839812553195,0.0,0.0,0.0,368.07
2020-10-11 03:00:00,11.514428710937526,76.09382629394531,4.031575972658784,0.0,0.0,0.0,368.07
2020-10-11 04:00:00,10.542977905273462,78.79539489746094,3.7536290438676603,0.0,0.0,0.0,368.87
2020-10-11 05:00:00,9.84246215820315,80.5535888671875,3.5140310698797066,0.0,0.0,0.0,368.87
2020-10-11 06:00:00,9.369851684570337,81.80671691894531,3.406157192150598,0.0,0.0,0.0,368.87
2020-10-11 07:00:00,8.851083374023462,83.52081298828125,3.2291867897168736,4.261732051702438e-07,0.0,0.0,370.79
2020-10-11 08:00:00,8.54676208496096,85.46127319335938,3.091148136972332,0.0,0.0,42.128,370.79
2020-10-11 09:00:00,8.362664794921898,87.2125244140625,2.9623007084143267,3.552713678800501e-15,0.0,89.184,370.79
2020-10-11 10:00:00,8.320291137695335,88.27033996582031,2.807362172642629,0.0,0.0,226.293,371.42
2020-10-11 11:00:00,8.579431152343773,87.93899536132812,2.6612579346281646,0.0,0.0,283.422,371.42
2020-10-11 12:00:00,8.959420776367212,87.44529724121094,2.613536531759612,0.0,0.0,329.855,371.42
2020-10-11 13:00:00,9.812814331054712,85.714111328125,2.6483306813993246,3.427267074584961e-07,0.0,568.068,340.64
2020-10-11 14:00:00,11.042077636718775,83.44467163085938,3.0524391854935384,5.319714546203613e-06,0.0,519.05,340.64
2020-10-11 15:00:00,12.709619140625026,80.845947265625,3.38752650992188,2.6226043701171875e-06,0.0,439.645,340.64
2020-10-11 16:00:00,14.42986450195315,78.48419189453125,3.5170793149365207,1.7136335372924803e-06,0.0,335.80400000000003,324.69
2020-10-11 17:00:00,15.58953247070315,77.94456481933594,3.4812829967051084,2.9504299163818364e-06,0.0,200.43200000000002,324.69
2020-10-11 18:00:00,17.141229248046898,75.42854309082031,3.5275360953441623,6.765127182006836e-06,0.0,46.464,324.69
2020-10-11 19:00:00,15.846017456054712,79.76799011230469,3.4566928540895723,4.70280647277832e-05,0.0,0.0,308.22
2020-10-11 20:00:00,16.189477539062526,79.19670104980469,3.7034120807809705,8.016824722290039e-06,0.0,0.0,308.22
2020-10-11 21:00:00,16.412210083007835,78.4930419921875,4.009904880161281,8.553266525268555e-06,0.0,0.0,308.22
2020-10-11 22:00:00,16.333978271484398,78.02879333496094,4.092866588416294,9.5367431640625e-07,0.0,0.0,305.4
2020-10-11 23:00:00,15.520227050781275,80.35789489746094,3.6229528112161935,0.0,0.0,0.0,305.4
2020-10-12 00:00:00,14.595803833007837,83.5028076171875,3.7325021848138,0.0,0.0,0.0,305.4
2020-10-12 01:00:00,14.249597167968775,85.14778137207031,3.8721959427083017,0.0,0.0,0.0,315.41
2020-10-12 02:00:00,14.204537963867212,86.92855834960938,4.018214357858182,0.0,0.0,0.0,315.41
2020-10-12 03:00:00,14.550210571289087,88.44268798828125,4.423510143449662,0.0,0.0,0.0,315.41
2020-10-12 04:00:00,15.03716430664065,90.028076171875,4.695191796761816,0.0,0.0,0.0,333.01
2020-10-12 05:00:00,15.493692016601587,90.56869506835938,4.747576462947341,0.0,0.0,0.0,333.01
2020-10-12 06:00:00,15.825265502929712,90.90782165527344,4.596869776698369,0.0,0.0,0.0,333.01
2020-10-12 07:00:00,15.944192504882837,91.93252563476562,4.56255068512522,0.0,0.0,0.0,332.56
2020-10-12 08:00:00,16.15241394042971,92.31185913085938,4.616152882059611,0.0,0.0,70.248,332.56
2020-10-12 09:00:00,16.441674804687526,92.06466674804688,5.135772230409946,0.0,0.0,150.704,332.56
2020-10-12 10:00:00,16.728051757812526,91.47140502929688,5.521387610133232,0.0,0.0,223.826,360.65
2020-10-12 11:00:00,16.937097167968773,90.65292358398438,5.724817326968303,8.52346317969932e-07,0.0,280.71,360.65
2020-10-12 12:00:00,17.16834411621096,89.45297241210938,5.9338967037091805,4.470348358154297e-07,0.0,326.824,360.65
2020-10-12 13:00:00,17.676110839843773,87.216796875,6.197027095301005,0.0,0.0,185.395,359.12
2020-10-12 14:00:00,18.32721862792971,84.88525390625,5.939571504603312,0.00010153651237487792,0.0,169.265,359.12
2020-10-12 15:00:00,17.59967956542971,89.36454772949219,4.942201247575487,0.002455210685752718,0.0,143.137,359.12
2020-10-12 16:00:00,14.122262573242212,91.73789978027344,6.091018396796158,0.004262739928037718,0.0,166.549,320.52
2020-10-12 17:00:00,11.802224731445337,89.3194580078125,5.361882835907158,0.0022365033626670088,0.0,98.48,320.52
2020-10-12 18:00:00,12.059533691406275,87.39120483398438,5.636441532133889,0.0008324265480155192,0.0,21.072,320.52
2020-10-12 19:00:00,12.358956909179712,79.70497131347656,6.379914763739356,5.002617831451062e-05,0.0,0.0,284.51
2020-10-12 20:00:00,13.689416503906275,66.22665405273439,6.4822277810171665,1.710653305053711e-05,0.0,0.0,284.51
2020-10-12 21:00:00,14.703683471679712,52.81890869140625,6.013060622976407,0.0,0.0,0.0,284.51
2020-10-12 22:00:00,15.040414428710962,42.944183349609375,5.051868117578247,0.0,0.0,0.0,297.35
2020-10-12 23:00:00,14.30364379882815,39.2291259765625,4.165237714581183,8.559675279684598e-07,0.0,0.0,297.35
2020-10-13 00:00:00,13.394006347656275,37.769622802734375,3.8276088350003663,6.875779945403337e-10,0.0,0.0,297.35
2020-10-13 01:00:00,12.654000854492212,38.00987243652344,3.637348817960218,0.0,0.0,0.0,258.75
2020-10-13 02:00:00,11.858911132812526,40.62744140625,3.1682816914500695,0.0,0.0,0.0,258.75
2020-10-13 03:00:00,10.778054809570337,47.48146057128906,2.7484211131823053,0.0,0.0,0.0,258.75
2020-10-13 04:00:00,9.793054199218775,53.09745788574219,2.6863770946862715,0.0,0.0,0.0,231.95
